id,gen,smile,source,score,weight
AAAV,1,CC(C)(C)NC(=O)C1CN(Cc2ccccc2Cl)CCN1CC(O)CC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1ccccc1)C(O)CNC(=O)c1ccccc1,generated,-9.8,821.4630000000003
AAGG,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(Br)cc1,generated,-9.8,611.5550000000002
AAAB,2,CCC(=O)NCCNC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NC(=O)C(CC(N)=O)NC(=O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12,generated,-9.8,943.024
AAHF,1,CC(C)C(NC(=O)CC(O)C(O)CNCCC(N)CC(Cc1ccccc1)C(O)CNC1CCCC1)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,generated,-9.8,736.9550000000003
AAJG,1,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(-c2ccccc2)cc1,generated,-9.8,608.7570000000004
AABM,1,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1cccc(Nc2ccccc2)n1,generated,-9.8,624.7600000000002
AANV,1,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)NC(=O)c1ccc2nc(NC3CCN(C4CCCCC4)CC3)sc2n1,generated,-9.8,814.0439999999995
AAKE,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(C(F)(F)F)cc1,generated,-9.7,600.6560000000005
AABQ,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)C(Cc1ccccc1)NC(=O)c1ccccc1)C(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc(O)cc1,generated,-9.7,983.1360000000001
AAFS,1,CCOP(=O)(CN(Cc1ccccc1)C(=O)NC(Cc1cn(CC(C)C)nn1)c1ccccc1)N(Cc1ccccc1)Cc1ccccc1,generated,-9.7,678.8180000000002
AAEB,2,CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)C1CCCCC1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O,generated,-9.7,682.8620000000002
AAER,1,CC(C)C(NS(=O)(=O)c1ccccc1)C(=O)NC(Cc1ccccc1)C(O)CNC(Cc1ccccc1)C(=O)NC(Cc1cn(C)c(=O)[nH]1)c1ccccc1,generated,-9.7,766.965
AAFV,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)Cc1ccccc1)C(=O)C(Cc1ccc(O)cc1)NC(=O)c1ccc(NCc2ccccc2)cc1,generated,-9.7,798.9810000000003
AAHG,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(CNc2ccccc2)cc1,generated,-9.6,637.7990000000002
AAHX,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc(-c2ccccc2)cc1)C(=O)C(CC(N)=O)NC(=O)c1ccc(CNc2ccccc2)cc1,generated,-9.6,1001.198
AAHJ,2,CC(C)CC(C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1ccccc1)C(=O)O)C(=O)NC(C)(C)C,generated,-9.6,548.6840000000002
AACS,2,CC(C)(C)NC(=O)Nc1ccc(O)cc1C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O,generated,-9.6,732.8380000000003
AAJC,1,Cc1ccc(S(=O)(=O)N(CC(C)C)CC(O)C(Cc2cccnc2)NC(=O)OC2COC3OCCC23)cc1O,generated,-9.6,563.6730000000002
AAER,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(CNCc2ccc(N)cc2)cc1,generated,-9.6,666.8410000000001
AACC,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccccc1)C(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc(-c2ccccc2)cc1,generated,-9.6,896.0580000000001
AABI,2,CNC(CC(N)=O)C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)N(CC(C)C)CC(O)C(Cc1ccccc1)NC(=O)c1ccc(O)cc1,generated,-9.6,1007.159
AAGT,1,CC(C)N(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(Nc2ccccc2)cc1,generated,-9.6,609.7450000000002
AAMK,1,O=C(CC12CC3CC(CC(C3)C1)C2)Nc1ccc(-c2ccccc2)cc1,generated,-9.6,345.486
AAGO,2,CC(C)(C)NC(=O)C(CC(N)=O)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc(C(=O)O)cc1,generated,-9.5,743.818
ABSN,0,COC(=O)NC(C(=O)NC(Cc1ccccc1)C(O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)C(NC(=O)OC)C(C)(C)C)C(C)(C)C,hiv,-9.5,704.8689999999999
AAJT,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(O)c(O)c1,generated,-9.5,564.6570000000004
AAIZ,2,CCCC(=O)NCCNC(=O)NC1CCCCCC1C(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC,generated,-9.5,1035.2169999999996
AAKG,1,CC(C)CN(CC(O)C(Cc1ccccc1)OCc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1,generated,-9.5,611.7430000000003
AAEE,1,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc2nc(NC3CC3)ncc2c1,generated,-9.5,639.7750000000002
AAJZ,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(C(C)(C)C)nc1,generated,-9.5,589.7550000000002
AAAO,1,CC(C)N(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)C(C)C,generated,-9.5,484.6150000000003
AAAM,2,CC(C)(C)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)c1ccccc1,generated,-9.5,657.8150000000003
AAEY,2,CC(C)C(NC(=O)C1CCCC1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O,generated,-9.5,507.63100000000014
AADM,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(-c2ccccc2)cc1,generated,-9.5,608.7570000000004
AAAL,1,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(C(C)(C)C)cc1,generated,-9.5,588.7670000000003
AAJI,1,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc2ccccc2n1,generated,-9.5,583.7070000000002
AAHH,2,CC(C)(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccccc1,generated,-9.5,544.6700000000004
AABH,1,CC(C)CN(CC(O)C(CC(N)=O)NC(=O)c1ccccc1)C(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CC(N)=O)NC(=O)C(C)(C)N,generated,-9.4,692.8179999999996
AAKD,2,O=C(CC1CCCCCC1N(CC1CCOC1)C(=O)Nc1ccccc1)NCc1ccc(-c2ccccc2)cc1,generated,-9.4,539.7200000000003
AAOI,1,CC(C)CN(C(Cc1ccccc1)C(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(N)s1,generated,-9.4,643.8280000000002
AAGX,2,CC(C)C(NS(=O)(=O)c1ccccc1)C(=O)NC1CCCCC1C(=O)NC(Cc1ccccc1)C(=O)O,generated,-9.4,529.6590000000003
AARC,0,NC(=O)C(Cc1ccc(OCc2ccccc2)cc1)CP(=O)(O)CC(Cc1ccccc1)C(=O)O,generated,-9.4,495.51200000000017
AAEN,2,CN(C)C(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)c1ccccc1,generated,-9.3,590.7240000000003
AAJE,1,CC(C)(C)NC(=O)C1CN(Cc2ccccc2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)O,generated,-9.3,596.7250000000005
AADI,1,CC(=O)NC(C(=O)NC(Cc1ccccc1)C(O)CN(Cc1ccc(-c2ccccc2)cc1)C(O)CNC(C)(C)C)C(c1ccccc1)c1ccccc1,generated,-9.3,726.9620000000001
AADQ,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1cc(C(C)C)nc2ccccc12,generated,-9.3,625.7880000000002
ABTA,0,COC(=O)NC(C(=O)NC(Cc1ccccc1)C(O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)C(NC(=O)OC)C(C)(C)C)C(C)(C)C,manual,-9.3,704.8689999999999
AALS,1,O=C(C=Cc1ccc(OCc2ccccc2)cc1)NP(=O)(O)CC(Cc1ccccc1)C(=O)O,generated,-9.3,479.4690000000003
AAFH,2,O=C(C=Cc1ccc(O)cc1O)NCCCN1CCCCCCC1CC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)c1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O,generated,-9.3,857.0210000000003
AADD,2,CC(C)(C)NC(=O)C(CC(=O)O)NC(=O)C(CC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccccc1,generated,-9.3,929.0010000000001
AAGH,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(OCc2ccccc2)cc1,generated,-9.3,638.7830000000002
AABK,1,CC(C)C(NC(=O)CC(NC(=O)OCc1ccccc1)C(O)CN(Cc1ccccc1)Cc1ccccc1)C(c1ccccc1)c1ccccc1,generated,-9.3,683.8930000000003
AAAA,2,CC(C)(C)NC(=O)C1CC2CCC(C1)N2CCCn1cc(-c2ccccc2)ccc1=O,generated,-9.2,421.585
AAIV,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccccc1)C(=O)c1ccc(O)cc1,generated,-9.2,721.8550000000004
AABR,2,CC(C)(C)OC(=O)NCCNC(=O)c1ccc(CNC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)OC2COC3OCCC23)cc1,generated,-9.2,743.8580000000002
AAJG,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(NC(=O)C(CC(N)=O)NC(=O)c2cc(N)ccc2Cl)nc1,generated,-9.2,816.334
AACB,2,CC(=O)NC(CC(C)C)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(C(=O)O)C(C)(C)C,generated,-9.2,619.7630000000001
AALC,1,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(N)cc1,training,-9.2,547.6740000000003
AAMM,1,CC(C)(C)c1ccccc1N1CCN(CC(O)CN(Cc2ccccc2)c2ccccc2)CC1,generated,-9.2,457.66200000000015
AAIM,1,CC(=O)NC(CO)C(=O)NC(Cc1ccccc1)C(O)CN(Cc1cccc(C(F)(F)F)c1)C(N)=O,generated,-9.2,510.5130000000002
AADW,1,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(Cl)cc1,generated,-9.2,567.1040000000004
AADR,1,N#Cc1cccc(NP(=O)(OCC(CO)Cc2ccc(C(F)(F)F)cc2)c2ccccc2)c1,generated,-9.2,474.419
ABSK,0,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(N)cc1,hiv,-9.2,547.6740000000003
AALA,1,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc2nc(NC3CCCC3)sc2c1,generated,-9.2,672.87
AANF,1,CC(C)N(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(N)cc1,generated,-9.2,533.6470000000004
AAET,1,CC(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1cccc(NS(=O)(=O)c2ccccc2)c1,generated,-9.2,760.9580000000003
AAKB,1,CC(C)(C)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12,generated,-9.1,523.6300000000003
AAKF,2,CC(C)(C)OC(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)c1ccccc1,generated,-9.1,591.7520000000002
AAEO,1,CCCC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CCC)OC(=O)c1ccccc1)=C(N)NC(C)(C)C,generated,-9.1,561.7270000000002
AAKS,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(N(CC(=O)O)CC(=O)O)cc1,generated,-9.1,663.7460000000002
AAEV,1,O=C(OC(C(=O)NC1c2ccccc2CC1O)c1ccccc1)c1ccccc1,generated,-9.1,387.43500000000006
AACD,2,O=C(Nc1ccc(-c2ccccc2)cc1)N(Cc1ccccc1)CC1CCCCCCCCCC1,generated,-9.1,468.6850000000005
AAAX,1,N#Cc1cccc(NP(=O)(OCC(CO)CC(CO)Cc2ccccc2)c2ccccc2)c1,generated,-9.1,464.5020000000002
AAAY,2,CC(C)(C)NC(=O)C1CCCN1C(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)C(Cc1ccccc1)NC(=O)c1ccc(-c2ccccc2)cc1,generated,-9.1,758.9200000000003
AAIU,1,CC(=O)NC(Cc1ccccc1)C(O)CN(Cc1ccc(-c2ccccn2)cc1)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,generated,-9.1,619.7220000000002
AACZ,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)C(CCc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc(CNc2ccccc2)cc1)C(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC=O,generated,-9.1,1043.279
AAMA,1,CC(C)c1ccc(NC(=O)CCc2cc(C(N)=O)cc(C(=O)NC(CCC(=O)O)NC(=O)C(CC(N)=O)NC(=O)c3ccccc3)c2)cc1,generated,-9.1,672.7390000000003
AAFF,1,CCC(=O)NC(C(=O)NC(Cc1ccccc1)C(O)CN(Cc1ccccc1)c1ccccc1)C(C)(C)C,generated,-9.0,515.6980000000002
AAHV,2,CC(C)(C)NC(=O)C1CCCCC1C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,generated,-9.0,413.51800000000014
AAEJ,1,O=C(CCC(=O)N(Cc1ccccc1)Cc1ccccc1)c1ccc(-c2ccccc2)cc1,generated,-9.0,433.55100000000016
AADS,2,CC1=CCC2C(C)(C)C(O)CCC2(C)C1CCC1(C)CCCC2(C)C(C(=O)O)CCC12,generated,-9.0,430.6730000000003
AAJA,2,CCC(=O)NCCNC(=O)C(C)(C)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)NC(CC(N)=O)C(=O)NC(CC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(Cc1ccccc1)C(=O)O,generated,-9.0,980.0899999999997
AAJX,1,CC(C)CCNC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12,generated,-9.0,537.6570000000003
ABHY,0,N#Cc1cccc(NP(=O)(OCC(CO)Cc2ccc(F)c(F)c2)c2ccccc2)c1,generated,-9.0,442.402
AAOB,1,CC(C)(C)NC(=O)C1CN(Cc2ccccc2)CCN1CC(O)C(Cc1ccccc1)NC(=O)c1ccc(-c2ccccc2)cc1,generated,-8.9,618.8220000000002
AAEW,2,CC(C)(C)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)C(CC(N)=O)NC(=O)c1ccc(-c2ccccc2)cc1,generated,-8.9,775.9069999999999
AAGC,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccccc1,training,-8.9,532.6590000000003
AAMY,1,CC1=CCC2C(C)(C)C(O)CCC2(C)C2CCC3C(C)(C)C(O)CCC3(C)C2C1,generated,-8.9,402.6630000000001
ABRN,0,CC(C)(C)OC(=O)NC(Cc1ccccc1)C(O)CNNC(=O)C(Cc1ccccc1)OC(=O)c1ccccc1,generated,-8.9,547.6520000000003
AAGR,2,CN(C)C(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc(NCc2ccccc2)cc1,generated,-8.9,662.7910000000003
AAAO,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccccc1)C(=O)OC1COC2OCCC12,generated,-8.9,610.7080000000002
AAFR,2,CCN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(N)cc1,generated,-8.9,519.6200000000003
AAEG,2,CNC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CC(N)=O)NC(=O)C(CC(N)=O)NC(=O)c1ccc(O)cc1,generated,-8.8,542.5490000000003
AANR,1,CC(C)(C)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C,generated,-8.8,483.6090000000002
AANZ,0,O=C(C=Cc1ccc(CNCc2ccc(Cl)cc2)cc1)N(Cc1ccccc1)Cc1ccc(Br)cc1,generated,-8.8,559.9350000000002
AAJZ,1,CN(C(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc2ccccc2n1,generated,-8.8,672.7600000000002
AAAT,2,O=C(Nc1ccc(Cl)c(O)c1)C1CCCCC1CN(Cc1ccccc1)Cc1ccc(OCc2ccccc2)cc1,generated,-8.8,569.1450000000002
AADP,1,CC(C)(C)c1ccc(-c2cc(NC(=O)OC(CC(=O)O)C(=O)O)cc(OCc3ccccc3)c2)cc1,generated,-8.8,491.54000000000013
AALX,1,CC(C)(C)N(Cc1ccc(C(N)=O)cc1)Cc1cccc2ccccc12,generated,-8.8,346.4740000000001
AANZ,1,CC(C)(C)OC(=O)NC(Cc1ccccc1)C(O)CNCCCCCCNC(=O)C(CC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1,generated,-8.7,877.0129999999998
AAMQ,1,CC(C)CN(CC(O)C(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc2nc(Cc3ccccc3)nc(N)c2c1,generated,-8.7,719.8610000000001
AAIK,2,CC(=O)NCCNC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(N)CC(N)=O,generated,-8.7,1000.0839999999997
AAMV,1,CC(C)C(NC(=O)c1ccc(C2CCC(O)C2)cc1)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,generated,-8.7,491.58800000000014
AAHQ,2,O=C(C=Cc1ccc(O)c(O)c1)N(Cc1ccc(F)c(F)c1)C(=O)c1ccc(O)cc1,generated,-8.7,425.38700000000017
AAGD,1,CC(C)C(NS(=O)(=O)c1ccc(C(F)(F)F)cc1)C(=O)NC1c2ccccc2CC1O,generated,-8.7,456.48600000000016
AAEF,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(O)cc1,training,-8.7,548.6580000000004
AAHG,1,COC(=O)NC(C(=O)NC(Cc1ccccc1)c1ccccc1)c1nc2ccccc2n1C(C)C,generated,-8.7,470.57300000000015
AAGE,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(C(C)(C)C)s1,generated,-8.7,594.7960000000003
AAAS,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(CNC(=O)COc2ccccc2)cc1,generated,-8.7,695.8350000000003
AAGK,2,CC1CCCC1C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(Cc1ccccc1)C(=O)O,generated,-8.7,438.52400000000017
AADA,2,CC(C)(C)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NC(=O)c1ccc(O)cc1,generated,-8.7,602.6880000000002
AAFL,2,CC(C)(C)CC(CO)NC(=O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12,generated,-8.7,434.53300000000013
ABFZ,0,O=C(OC(Cc1ccccc1)(c1ccccc1)c1ccccc1)c1ccc(Cl)cc1,generated,-8.7,412.91600000000005
AAFF,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CC(N)=O)NC(=O)c1ccc(O)cc1)C(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CCc1ccccc1,generated,-8.6,975.16
AAOX,1,CC(C)C(CP(=O)(O)CC(Cc1ccccc1)C(=O)O)NC(=O)CC(O)(C(=O)O)c1ccccc1,generated,-8.6,505.50400000000025
AAKO,1,CC(C)N(Cc1ccccc1)C(=O)C(NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(Cl)cc1,generated,-8.6,537.0340000000003
AAAN,0,CC1CCC(NC(=O)c2ccc(CNC(=O)c3cc(C(C)(C)C)cc(C(F)(F)F)c3)cc2)CC1,generated,-8.6,474.5670000000002
AAJY,2,NC(=O)C(Cc1ccc(O)c(O)c1)CP(=O)(O)CC(Cc1ccccc1)C(=O)O,generated,-8.6,421.38600000000014
AAIM,0,O=C(Nc1ccc(-c2cccc(C(F)(F)F)c2)cc1)n1ccc(=O)c(=O)[nH]c1=O,generated,-8.6,403.31600000000014
AAMV,0,O=C(NCCC(O)(c1ccccc1)c1ccccc1)Nc1ccccc1,generated,-8.6,346.43000000000006
ABMO,0,CC(C)(C)c1ccccc1N1CCN(c2ccc(N3CCN(CC(=O)N4CCCCCC4)CC3)c(Nc3ccccc3)c2)CC1,generated,-8.6,608.8750000000006
AAHE,1,CC1(C)CC=C(Cc2ccccc2)CCCC(C(C)(O)CC(O)COC2OC(CO)C(O)C(O)C2O)CC1,generated,-8.6,536.7060000000001
AAJI,2,O=C(CC12CC3CC(CC(C3)C1)C2)Nc1ccc(F)c(C(F)(F)F)c1,generated,-8.6,355.375
AAHP,2,O=C(O)CC1Cc2ccccc2CC1C(=O)NC(Cc1ccccc1)C(=O)O,generated,-8.6,381.42800000000017
AAAM,1,CC(C)(C)CCc1ccc(CNc2cc(-c3ccccc3)ccc2N2CCN(C(=O)c3ccccc3)CC2)cc1,generated,-8.6,531.7440000000004
AAJS,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)c1ccc(O)cc1)C(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)C(CC(N)=O)NC(=O)c1ccc(N)s1,generated,-8.5,857.0029999999997
AAGF,2,NC(=O)C(Cc1ccc(OCc2ccccc2)cc1)CP(=O)(O)CC(Cc1ccccc1)C(=O)O,generated,-8.5,495.51200000000017
AAWR,0,CC(C)N(Cc1ccc(C(N)=O)cc1)Cc1cccc2ccccc12,generated,-8.5,332.44700000000006
AAJL,2,O=C(C=Cc1ccc(O)c(O)c1)N(Cc1ccc(Br)cc1)c1ccccc1,generated,-8.5,424.294
ABSL,0,Cc1c(O)cccc1C(=O)NC(CSc1ccccc1)C(O)CN1CC2CCCCC2CC1C(=O)NC(C)(C)C,hiv,-8.5,567.7960000000003
AALY,1,CC(C)(C)NC(=O)C1CN(Cc2ccccc2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC(CO)c1ccccc1,generated,-8.5,600.8040000000002
AANQ,1,CC(C)CC(=O)N(CC(C)C)CC(O)C(NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccccc1,generated,-8.5,526.6520000000004
AAPH,0,CN(C)c1cncc(C2CC3CCC(C2)N3CC(O)CNC2CCN(C(=O)OC(C)(C)C)CC2)n1,generated,-8.5,488.6770000000003
AAEP,2,CC(C)(C)NC(=O)CCC(=O)NC1CC2CCCCC2CC1C(=O)NC(Cc1ccccc1)C(=O)O,generated,-8.5,499.65200000000016
AAAY,1,O=C(CC12CC3CC(CC(C3)C1)C2)Nc1ccccc1,training,-8.5,269.388
AAAG,2,CC(C)(C)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc(O)cc1,generated,-8.5,601.7040000000002
AAOP,1,COC(=O)NC(C(=O)NC(Cc1ccc(-c2ccccc2-c2ccc(CNC(=O)OC(C)(C)C)cc2)cc1)C(O)CNC(C)(C)C)c1ccccc1,generated,-8.5,708.9000000000003
AAAE,0,NC(=O)c1ccc(NC(=O)C(CC(=O)O)NC(=O)c2cc(-c3ccccc3)ccc2Cl)nn1,generated,-8.5,467.86900000000014
AAGI,1,CC(C)(C)N(Cc1ccc(Cl)cc1)Cc1ccc(CNC(=O)c2ccc(Cc3ccccc3)cc2)cc1,generated,-8.5,511.1090000000002
AAIE,2,CC(C)(C)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc(N)cc1,generated,-8.5,600.7200000000001
ABPQ,0,Cc1cccc(NS(=O)(=O)c2c(CNc3ccc(C(=O)N(C)C)cc3)cc(C)nc2C)c1,generated,-8.4,452.58000000000015
AAAP,0,CC(C)C(NC(=O)CC(O)(C(=O)O)c1ccccc1)C(c1ccccc1)c1ccccc1,generated,-8.4,431.53200000000015
AACK,2,COC(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)N(CC(C)C)CC(O)C(Cc1ccccc1)NC(=O)c1ccc(-c2ccccc2)cc1,generated,-8.4,1030.236
AACN,2,CCC(=O)NCCNC(=O)C(CC)NC(=O)C(CC(N)=O)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)C(CC(N)=O)NC(=O)c1ccccc1,generated,-8.4,794.8669999999997
ABQT,0,CN(C)C(=O)C(c1ccccc1)N(Cc1ccccc1)Cc1ccccc1,generated,-8.4,358.48500000000007
