id,gen,smile,source,score,weight
AAML,1,O=C(NCc1cccc(C(=O)O)c1)Nc1ccccc1,generated,-5.9,270.288
AAHR,0,CS(=O)(=O)NCCC(=O)N1CCCC(OCc2ccccn2)C1,training,-5.9,341.43300000000005
AAXV,0,CCCCCCCCCCOc1ccc(F)c(-c2ccccc2C(=O)O)c1,generated,-5.9,372.4800000000001
AATP,0,CC(=O)N1CCN(Cc2cc(C3CC3)nc3sccc23)CC1,generated,-5.9,315.4420000000001
AATC,0,C=CCN1C(=O)C(Oc2ccccc2)C=CC1(C)C,generated,-5.9,257.33299999999997
AAKG,2,CC(C)(C)OC(=O)NCC(Cc1ccccc1)C(=O)O,generated,-5.9,279.336
AAHJ,1,CCOc1cc(CNC(=O)CC2CCCCC2)ccc1OC,generated,-5.9,305.418
ABQK,0,N#Cc1c(SC2CCCC2)[n+]([O-])c2ccccc2[n+]1[O-],generated,-5.9,287.34400000000005
AAHA,2,COC(=O)NC(C(=O)NCCc1ccc(OC)cc1)C(C)(C)C,generated,-5.9,322.40500000000003
AAJM,0,COc1ccc(C2(CNC(=O)c3ccc(C)s3)CCOCC2)cc1,generated,-5.9,345.46400000000017
ABHD,0,O=C(NC1CC1)c1ccc(-n2nc(C3CC3)cc2C2CC2)o1,generated,-5.9,297.35800000000006
ABBU,0,CC(=O)NC(C)Cc1ccc(Cl)c(C(F)(F)F)c1,generated,-5.9,279.68899999999996
ABFK,0,COc1c(C(=O)NCc2cccc(Cl)c2)cnn1C,generated,-5.9,279.72700000000003
ABIO,0,O=C(CCc1ccsc1)N1CC(c2cccc(Cl)c2)C1,generated,-5.9,305.83000000000004
ABMZ,0,CCCCN(CCCC)C(=O)c1ccc(NC(=O)N2Cc3ccnnc3C2)cc1,generated,-5.9,395.5070000000001
ABDZ,0,O=C(Nc1ccccc1N1CCCCC1)c1ccccc1Br,generated,-5.9,359.26699999999994
ABRV,0,CC(=O)Nc1cccc(NC(=O)CCn2ccc(=O)[nH]c2=O)c1,generated,-5.9,316.317
ABIK,0,COc1ccc(CCNC(=O)NC2CC3CC=CC32)cc1CO,generated,-5.9,316.40100000000007
AABC,0,Cc1cccc(C)c1N1CCC(C(=O)NCCNC(=O)c2ccco2)CC1,generated,-5.9,369.46500000000015
ABCP,0,Cc1ccc(CNC(=O)Nc2ccc(-c3ncc(C)o3)cc2)o1,generated,-5.9,311.34100000000007
ABFO,0,CCOC(=O)c1ccc(-c2[nH]c(C)cc2C(C)C)nc1,generated,-5.9,272.34799999999996
ABRE,0,CCCOc1ccc(Cc2cc(C3CC3)[nH]n2)c(OC)c1,generated,-5.9,286.375
AADX,0,COc1ccc(NC(=O)CCc2n[nH]c(C)c2C(F)(F)F)cc1,generated,-5.9,327.306
ABJA,0,COCCOC(=O)c1c(C)nc(C)nc1Nc1ccc(C)cc1,generated,-5.9,315.37300000000005
AABL,1,CCOC(=O)c1ccc(NC(=O)Cc2ccccc2OC)cc1,training,-5.9,313.35300000000007
ABEJ,0,CCN(CC(=O)N(C)Cc1ccccn1)C(=O)Cc1ccsc1,generated,-5.9,331.44100000000003
AAFS,2,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)CNCc1cccc(Cl)c1,generated,-5.9,436.0400000000001
AASU,0,Cc1ccc(C(C)NS(=O)(=O)c2c(C)n[nH]c2C)cc1,generated,-5.8,293.392
AASH,0,CN(C)S(=O)(=O)NCCOc1ccc(F)cc1C(F)(F)F,generated,-5.8,330.303
AASG,0,Cn1ccc(CNC(=O)NCC(=O)Nc2cccc(Cl)c2)n1,generated,-5.8,321.7680000000001
AAPX,0,O=C(CNc1ncnc2ccsc12)NCC(=O)NC1(C(=O)O)CC1,generated,-5.8,349.3720000000001
AANC,1,Cc1cccc(CNC(=O)C(C)n2nccn2)c1,generated,-5.8,244.29800000000003
ABRZ,0,CCN(Cc1cccc(Cl)c1)C(=O)Cc1ccco1,generated,-5.8,277.751
AABN,1,COc1cccc(NC(=O)c2cccc(NC(C)=O)c2)c1,training,-5.8,284.315
AABJ,1,CNS(=O)(=O)c1ccc(C(=O)N(C)C(C)C)cc1,generated,-5.8,270.354
AADT,1,CC(C)N(Cc1ccccc1)Cc1ccc(C(=N)NCC(O)CNCCCc2ccccc2)cc1,generated,-5.8,472.67700000000025
AANG,1,CC(C)(C)NC(=O)C(c1ccccc1)c1ccccc1,generated,-5.8,267.372
AAON,0,CS(=O)(=O)N1CCC(NC(=O)COC(=O)c2ccc(F)cc2)CC1,generated,-5.8,358.39100000000013
AAMD,0,CCC(CC)NC(=O)CNS(=O)(=O)c1cc(Cl)ccc1C,generated,-5.8,332.85300000000007
AAFZ,0,CCC(C)Sc1nc(-c2ccccc2)nc(N(C)C)n1,generated,-5.8,288.4200000000001
AAEJ,2,O=C(CCCCCOC(=O)c1ccc(O)c(O)c1)NCCc1ccccc1,generated,-5.8,371.4330000000001
AAUP,0,CCN(C1CCN(Cc2ccc(S(C)(=O)=O)cc2)CC1)S(=O)(=O)N(C)C,generated,-5.8,403.5700000000002
AAPA,0,Cc1ccc(CN(C)C(=O)COC(=O)c2ccco2)cc1,generated,-5.8,287.315
ABNK,0,CCN(CC)CCNC(=O)C(=O)C(Cc1ccc([N+](=O)[O-])cc1)NC(C)=O,generated,-5.8,378.4290000000001
AAFE,0,Cc1ncn(C(=O)CCc2ccc(C#N)cc2)c1C,generated,-5.8,253.305
AAJT,0,Cc1cc(-c2cccc(F)c2)n(CC2CCCO2)n1,generated,-5.8,260.3119999999999
AAUC,0,CC(C)C(=O)NC1OC(CO)C(O)C(O)C1OCCO,generated,-5.8,293.3160000000001
ABMQ,0,CC(C)C(=O)N(c1ccccc1)c1ccn(C)c(=O)n1,generated,-5.8,271.32
AAFF,0,CC(C)=CCCC(C)=CCC1(C)C=C(Cl)C(=O)C=C1[N+](=O)[O-],generated,-5.8,323.82000000000005
ABNR,0,CC(C)C(=O)Nc1ccc(NC(=O)Cc2ccc[nH]2)cc1,generated,-5.8,285.347
AAEE,0,CC(C)C(CO)NCc1ccccc1-c1nc2ccccc2[nH]1,generated,-5.8,309.413
AAMK,0,CN(C)c1ccc(NC(=O)c2cnn(C)c2)cc1Cl,generated,-5.8,278.743
AARP,0,CC(C)CC(=O)Nc1ccc(NC(=O)c2ccoc2)cc1,generated,-5.8,286.331
AAXN,0,CCCCOc1ccc(OCCCC(=O)N2CCCCCC2)cc1,generated,-5.8,333.4720000000001
AAGG,0,CCCC1(C(=O)NN=C(C)Nc2ccc(C#N)cc2)CCCC1,generated,-5.8,312.4170000000002
AAYP,0,CCCCN(CCCC)C1=NS(=O)(=O)c2ccccc21,generated,-5.8,294.42
AABP,0,CCC(C)(C)NC(=O)C(C)Sc1nc(C)cc(C)n1,generated,-5.8,281.425
AALR,0,CCCCc1ccccc1NC(=O)COC(=O)c1cccs1,generated,-5.8,317.40999999999997
AALO,0,COC(=O)c1cnc(NC(=O)COc2ccc(Cl)cc2)s1,training,-5.8,326.76099999999997
ABIU,0,CC(=O)N1CCC(NC(=O)NCc2cccs2)C2CCCCC21,generated,-5.8,335.4730000000002
ABIQ,0,COC(=O)c1ccc(Cl)c(NCc2nc(C)c(C)n2C)c1C,generated,-5.8,321.80800000000005
AAKR,2,O=C(C=Cc1ccc(O)cc1O)NCCCCCCC=CCCCCCCCC(=O)NC1CCCCCCCCCC1,generated,-5.8,582.8700000000001
ABOC,0,COc1cc(C(=O)Nc2nnc(C(N)=O)s2)cc(OC)c1OC,generated,-5.8,338.34500000000014
ABJU,0,O=C(c1ccc(-n2ccnn2)c([N+](=O)[O-])c1)N1CCCC1,generated,-5.8,287.2790000000001
AALH,0,Cc1cc(C)cc(OCC(=O)Nc2ccc3cn[nH]c3c2)c1,generated,-5.8,295.34200000000004
AANO,0,Cc1cc(C)n(Cc2ccc(C(=O)NCC(C)(C)C)o2)n1,generated,-5.8,289.379
AAEC,2,CC(C)(C)CC(=O)Nc1ccc(F)c(C(F)(F)F)c1,generated,-5.7,277.26099999999997
AAJQ,2,O=C(C=Cc1ccc(O)cc1O)NCCCCCCCC(=O)NCc1ccc(Br)cc1,generated,-5.7,489.41000000000014
AAHW,2,CC(C)(C)OC(=O)NCCCn1ccc(=O)c2ccccc21,generated,-5.7,302.37399999999997
AAKA,0,CN1C(=O)CC(NC(=O)C=Cc2ccc(Br)cc2)C1=O,generated,-5.7,337.17300000000006
AAEF,0,CC(C)CCN(C)C(=O)Nc1nc(-c2ccncc2)cs1,generated,-5.7,304.41900000000004
AAMU,1,CCC(CO)NC(=O)c1ccc(NC(=O)COC(C)C)cc1,generated,-5.7,308.37800000000004
ABGK,0,COc1ccc(C(=O)CN2CCN(CC(=O)N(C)C)CC2)cc1,generated,-5.7,319.40500000000003
AAYN,0,O=C(Cn1nc(-n2cccn2)ccc1=O)NCc1ccccc1,training,-5.7,309.329
ABAX,0,CCOC(=O)N1CCC(NC(=O)NCC(C)Oc2cccc(F)c2)CC1,generated,-5.7,367.42100000000016
AANS,1,O=C(C=Cc1ccc(Br)cc1)Nc1ccccc1[N+](=O)[O-],generated,-5.7,347.1680000000001
AAXE,0,COc1ccc(C(c2cc(Cl)ccc2OC)N(C)C)cc1OC,generated,-5.7,335.8310000000001
AAFD,1,CCOP(=O)(CO)OC(=O)c1ccc(C)cc1,generated,-5.7,258.21
AATN,0,CC(C)(C)c1ccc(CCC(=O)NC2CCC(=O)N2)cc1,generated,-5.7,288.3909999999999
AAXO,0,O=C(CCC(=O)c1ccc(F)cc1)NCc1ccoc1,generated,-5.7,275.279
AADQ,0,CCCCc1cc(NC(=O)CCc2ccccc2)nc(C)n1,generated,-5.7,297.40200000000004
AAEM,0,Cc1ccc(CN(C)C(=O)COc2ccc(Cl)cc2)o1,generated,-5.7,293.75
ABOD,0,CCc1c(C(=O)[N-]C(C)(C)C)nnn1-c1ccccc1,generated,-5.7,271.344
ABAO,0,C(=CCN1CCc2ccccc21)CN1CCN(c2ncccn2)CC1,generated,-5.7,335.45500000000004
AAFW,1,CC1CCC(COc2ccc(CNC(=O)CCC(C)(C)C)cc2)CC1,generated,-5.7,345.5270000000001
AAGE,0,O=C(CC(=O)NC1CCCCCC1)Nc1ccc(F)c(F)c1,generated,-5.7,310.344
AACD,1,CC(C)S(=O)(=O)c1ccc(NC(=O)COc2ccccc2)cc1,generated,-5.7,333.409
ABQB,0,CCCCCNC(=O)Nc1cc(C)nc2c1c(=O)[nH]n2C,generated,-5.7,291.35499999999996
AAKN,1,COC(=O)c1ccc(NC(=O)C(C)(C)C)cc1,generated,-5.7,235.283
AAIK,1,CNS(=O)(=O)c1cccc(C(=O)NCC(C)C(C)C)c1,generated,-5.7,298.408
ABLX,0,CC(C)(C)OC(=O)NCC(c1ccccc1)N(C(=O)c1csnn1)C1CC1,generated,-5.7,388.49300000000017
AAYG,0,COc1ccc(CNC(=O)COc2cccc3ccc(C)nc23)cc1,training,-5.7,336.3910000000001
AAWN,0,CCCNC(=O)CN(C)C(=O)c1cc(-c2ccco2)no1,generated,-5.7,291.307
ABMH,0,CCNc1nc2[nH]c(C(=O)NCC3CCCO3)cc2s1,generated,-5.7,294.38
AAMC,1,COC(=O)Nc1ccc(NC(=O)Nc2ccc(C)c(N)c2)cc1,generated,-5.7,314.345
ABFA,0,CC(C)NC(=O)C1CCN(C(=O)CCc2cccnc2)CC1,generated,-5.7,303.40600000000006
ABPR,0,Cn1ccc(-c2ccc(NCCN3CCOCC3)nc2)n1,generated,-5.7,287.3669999999999
ABPT,0,O=C(COc1ccccc1)Nc1ccc(Oc2ccccc2)c([N+](=O)[O-])c1,generated,-5.7,364.3570000000001
AAMT,1,CNS(=O)(=O)c1ccc(C(C)NC(=O)COC(C)(C)C)cc1,generated,-5.7,328.4340000000001
ABEU,0,O=C(O)c1cn(C2CC2)c2c(Cl)cc(Cl)cc2c1=O,generated,-5.7,298.12500000000006
ABDF,0,COC1CCC(C(=O)Nc2ccn(CC(N)=O)n2)CC1,generated,-5.7,280.3280000000001
AAIJ,0,CC(C)NC(=O)Nc1cccc(N2CCCC2C(N)=O)c1,generated,-5.7,290.367
AAEM,1,O=C(CC12CC3CC(CC(C3)C1)C2)NCCCCCCCCCCCCCCCCCO,generated,-5.6,447.7480000000005
AALW,0,O=C(CNc1ccccc1C(=O)O)c1ccccn1,generated,-5.6,256.26099999999997
AAHX,0,O=C(NCCS(=O)(=O)NCc1ccco1)C1CCOC1,generated,-5.6,302.35200000000015
AAAI,0,CN(C)C(=O)N1CCC(NC(=O)CCc2ccco2)CC1,generated,-5.6,293.3670000000001
ABPM,0,CCCC(C)C(=O)Nc1ccc(OCC(C)C)nc1C(F)(F)F,generated,-5.6,332.366
ABJN,0,CC(=O)Nc1ccc(Cl)c(NC(=O)CC(C)C)c1,generated,-5.6,268.74399999999997
AAHD,1,CNS(=O)(=O)c1ccc(C(=O)NCC(C)CC(C)C)cc1,generated,-5.6,312.435
AAIJ,1,COC(=O)c1ccc(NC(=O)CCCC(C)(C)C)cc1,generated,-5.6,277.3639999999999
AAJE,0,Cn1cc(C#N)c(=O)n(CC(=O)NCc2ccc(O)cc2)c1=O,generated,-5.6,314.30100000000004
AAEI,0,CNC(=O)CN1CCN(C(=O)NCCc2c(C)nn(C)c2C)CC1,generated,-5.6,336.4400000000001
AASS,0,O=C(NCCc1csc(-c2ccccn2)n1)c1cccs1,generated,-5.6,315.423
ABLI,0,Cc1cc(C)n(C2CCN(C(=O)C3CC3)CC2)c(=O)c1C#N,generated,-5.6,299.374
ABMD,0,Cc1ccc(C(=O)CCC(=O)Nc2nccs2)s1,generated,-5.6,280.374
AAPF,0,Cc1ccc(C(C)NC(=O)N2CC(C)OC(C)C2)s1,generated,-5.6,282.409
AAAD,1,COc1ccc2c(OCC(O)CN(CC(O)CC(Cc3ccccc3)C(N)=O)NC(=O)c3cccc(C(C)(C)C)c3)cccc2c1-c1ccccc1,generated,-5.6,703.8800000000001
ABGU,0,CCOc1ccc(Cl)cc1NC(=O)NCC(=O)NC1CC1,generated,-5.6,311.76900000000006
AAAW,0,CCCCN(c1sc(-c2ccc(Br)cc2)nc1C)C(C)C,generated,-5.6,367.3560000000001
AACY,1,O=C(CCC(=O)c1ccc(-c2ccccc2)cc1)NCCCc1ccccc1,generated,-5.6,371.4800000000002
AAUO,0,Cc1ccc(C)c(OCc2nccn2Cc2ccccc2)c1,generated,-5.6,292.382
ABHG,0,O=C(CCc1ccccc1)N1CCN(CCOc2ccccc2)CC1,generated,-5.6,338.451
AAHJ,0,O=C(Cc1ccc(Br)cc1)NCCCn1nnc2ccccc21,generated,-5.6,373.254
AABW,0,CC(C)N1CCN(CC(O)COc2ccc(F)c(Cl)c2)CC1,generated,-5.6,330.8310000000001
ABCW,0,COC(=O)Nc1ccc(OCC(=O)NC(C)CC#N)cc1,generated,-5.6,291.30699999999996
AAAR,0,COc1cccc(CN(C)C(=O)Cc2ccccc2OC)c1,generated,-5.6,299.37
AAOK,1,O=C(NCc1ccccc1)Nc1cccc(C(F)(F)F)c1,generated,-5.6,294.276
AAGI,0,CC(C)(C)OC(=O)NCC(=O)NCc1ccc(Cl)cc1,training,-5.6,298.77
ABJH,0,COc1ccc(C(C)=O)cc1CC(=O)Nc1nccs1,generated,-5.6,290.344
ABOS,0,CCN(C(=O)CN(C)c1cc(C)ccn1)c1cc(Cl)ccn1,generated,-5.6,318.80800000000005
AADF,2,CCC(=O)NCCCCC(C)(C)NC(=O)Nc1ccc(NCc2ccc(C)c(C)c2)cc1,generated,-5.6,438.6160000000002
AABF,2,O=C(C=Cc1ccc(O)cc1O)CNC(=O)Cc1ccccc1,generated,-5.6,311.337
AATX,0,CCCCc1nc(C)nc(N2CCN(CC(=O)N(C)C)CC2)n1,generated,-5.6,320.4410000000001
AABU,0,CCCc1cc(=O)[nH]c(NCC(C)NC(C)=O)n1,generated,-5.6,252.31799999999998
ABJK,0,O=C(CSc1ccc2c(c1)OCCO2)Nc1cccc(Cl)c1,generated,-5.6,335.812
AANH,1,COc1cccc(C(=O)NCC(C)(C)c2ccccc2)c1,generated,-5.6,283.371
ABNX,0,CCc1cc(=O)[nH]c(SCC(=O)Nc2cc(C)on2)n1,training,-5.6,294.336
AASB,0,Cc1cnc(SCC(=O)Nc2cccc(F)c2)n1C(C)C,generated,-5.6,307.39400000000006
AAAD,2,CC(C)NC(=O)C1CCCC1C(=O)NCCc1ccccc1,generated,-5.6,302.41799999999995
ABES,0,CC(NC(=O)OCc1ccccc1)C(=O)N1CCN(C)CC1,generated,-5.6,305.3780000000001
AADH,0,CC(C)(C)OC(=O)N1CCC(C(=O)NCc2ncc[nH]2)CC1,generated,-5.6,308.38200000000006
ABLW,0,COc1cc(NC(=O)c2c(C)n[nH]c2C)cc(OC)c1,generated,-5.6,275.308
AAHL,2,O=C(C=Cc1ccc(O)c(O)c1)NCCCCCNC(=O)c1ccc(Nc2ccccc2)cc1,generated,-5.6,459.54600000000005
AALL,0,O=C(CCNC(=O)c1c[nH]c2ccccc12)NCc1ccccc1,training,-5.6,321.38000000000005
AAZT,0,COCC(=O)NCC(=O)Nc1ccc(-n2ccnc2)cc1,generated,-5.6,288.307
AAJC,2,CC(=O)NC(C(=O)NC1CCCC1)C(C)(C)C,generated,-5.6,240.34699999999992
AABS,0,CC(C)NC(=O)CNC(=O)Cc1cnc2ccccc2n1,generated,-5.6,286.33500000000004
AAYJ,0,Cc1cc(C(=O)Nc2cnccn2)c(C(=O)N(C)C)s1,generated,-5.6,290.34799999999996
AANX,0,O=C(NCCCCCCN1CCC2CCCC2C1)c1cnn2cccnc12,generated,-5.6,369.51300000000003
AAMB,0,CCCc1c(-c2nc(-c3ccccc3)cs2)cnn1C,generated,-5.6,283.40000000000003
ABJD,0,CCCCCC(=O)Nc1ccc(C(=O)OC)cc1[N+](=O)[O-],generated,-5.5,294.307
ABLM,0,CCN(CC)C(=O)c1cc(C)nc(SCc2ccccc2)n1,generated,-5.5,315.442
ABMU,0,CC(C)C(NC(=O)c1cnccn1)C(=O)NC(C)(C)C,generated,-5.5,278.356
AAKH,1,Cc1cc(C(=O)NCC(C)C(C)C)ccc1C(=O)NC1CC1,generated,-5.5,302.41800000000006
AAJR,1,CNS(=O)(=O)c1ccc(C(=O)NCCC(C)C)cc1,generated,-5.5,284.381
AAPM,0,CCN(CC)S(=O)(=O)N1CCC(c2ccccn2)CC1,generated,-5.5,297.4240000000001
AAQY,0,CC(CSc1ccc([N+](=O)[O-])cc1)=NNC(=O)C1CCCCC1,generated,-5.5,335.4290000000002
AAZK,0,CCC1=Nc2sc3c(c21)CC(C(=O)N(C)C)CC3,generated,-5.5,262.378
AAEX,0,CCc1onc(C)c1NC(=O)NCc1ccc(=O)[nH]c1,generated,-5.5,276.29599999999994
ABAE,0,CC(=O)c1ccc(CNC(=O)Cc2ccc(N)cc2)cc1,generated,-5.5,282.34299999999996
AALK,1,CCOC(=O)c1ccc(NC(=O)C(C)CC)cc1,generated,-5.5,249.30999999999997
ABJB,0,Cc1cc(CN(C)C(=O)c2ccc(=O)n(C)n2)on1,generated,-5.5,262.269
ABPI,0,CN(CCc1cccs1)C(=O)CN(C)S(C)(=O)=O,generated,-5.5,290.40999999999997
AAKM,0,Cc1cc(C)nc(-c2c(C#N)c(N)nc(N)c2C#N)c1,generated,-5.5,264.292
AAAE,1,COC(=O)Nc1ccc(NC(=O)C(C)C2CC2)cc1,generated,-5.5,262.30899999999997
AACA,1,CNC(=O)c1ccc(NC(=O)COc2ccccc2OC)cc1,training,-5.5,314.34100000000007
AAJL,0,Cc1cc(NC(=O)CCOc2c(F)cccc2F)ccc1OCC(C)O,generated,-5.5,365.3760000000001
AAKR,1,COC(=O)Nc1ccc(NC(=O)CC(C)(C)C)cc1,generated,-5.5,264.32499999999993
ABGH,0,CCN(CC)CC(=O)NCc1ccc(-n2cnc3ccccc32)cc1,generated,-5.5,336.439
AAAO,0,CCN(CC)CCCNc1c2ccccc2nc2cc(C)ccc12,generated,-5.5,321.4680000000001
AAPR,0,CCC(CO)NC(=O)N1CCN(C(=O)C2(C)CCCO2)CC1,generated,-5.5,313.3980000000001
ABFI,0,Cc1cc(C(C)NC(=O)N2CCN(CC(N)=O)C2)c(C)o1,generated,-5.5,294.35499999999996
AAQO,0,CC(C)Oc1cccc(OCC(=O)N(C(C)C)C2CCCCC2)n1,generated,-5.4,334.46000000000015
AAGK,0,CC(C)N(C)C(=O)c1ccc(S(=O)(=O)N(C)C)s1,generated,-5.4,290.40999999999997
ABAJ,0,CC(C)N(C)C(=O)NCc1cc(CN2CCCC2)ccn1,generated,-5.4,290.41099999999994
AACC,0,Cc1ccc(C(C)NS(=O)(=O)N(C)C(C)C)cc1,training,-5.4,270.39799999999997
ABRG,0,CCOC(=O)c1nc(N(C)C)c([N+](=O)[O-])cc1C,generated,-5.4,253.25799999999998
ABEC,0,COc1cc(OC)cc(C(=O)NCC(c2cccs2)N(C)C)c1,training,-5.4,334.44100000000003
AACW,0,CC(=O)NC(CSCc1ccc(F)cc1)CN1CCN(C)CC1,generated,-5.4,339.4800000000002
ABNQ,0,O=C(NCCCc1ccccn1)Nc1ccc(C(F)(F)F)nc1,generated,-5.4,324.30600000000004
ABIH,0,CN1C(=O)CC(C(=O)NCc2ccco2)CC1=O,generated,-5.4,250.25399999999996
AAOJ,0,CC(C)CCNC(=O)N1CCN(C(=O)NC(C)(C)C)CC1,generated,-5.4,298.43100000000004
AADG,0,CC(C)(C)c1nnc(SCC(=O)NC2CC2)c(=O)[nH]1,generated,-5.4,282.36899999999997
AAHH,0,CCCCN1C(=O)C(Cl)=C(C(C)C)C1=O,generated,-5.4,229.70699999999997
AACI,1,CCOc1cccc(NP(=O)(OC)C(C)=O)c1,generated,-5.4,257.22599999999994
AAZY,0,O=C1C=C(NCCCN2CCCCC2)C(=O)c2ccccc21,generated,-5.4,298.38599999999997
ABDR,0,CC(C)C(=O)N1CCN(C(=O)c2ccoc2)CC1,generated,-5.4,250.29799999999997
AAFL,0,CC(C)(C)n1c(N)nnc1SCC(=O)NCC1CCCO1,generated,-5.4,313.42700000000013
AADZ,0,CCCCCCCCCCCCCC(=O)NN=C(S)N(CCCC)Cc1ccccc1,generated,-5.4,447.7330000000002
AAPI,0,CC1CCCC(NC(=O)C(C)Sc2ccccc2Cl)C1,generated,-5.4,311.87800000000004
AAKT,0,Cc1cc(NC(=O)CCC(=O)NC2CCCC2)n(C)n1,generated,-5.4,278.356
AADJ,2,CC(C)(C)OC(=O)NCCC(=O)Nc1cc(C(C)(C)C)nc2ccccc12,generated,-5.4,371.48100000000005
ABAA,0,COc1ccccc1N1CCN(CCC(=O)NCc2ccco2)CC1,generated,-5.4,343.4270000000001
AAUR,0,COCCN(CC(=O)NC(C)(C)C)Cc1ccc(SC)cc1,generated,-5.3,324.49
ABNM,0,CCCCCCCCCCCCCCCCCCOC(=O)N(CCCC)Cc1ccccc1,generated,-5.3,459.7590000000002
AADJ,0,CC1CN(CC(=O)N2CCCCC2)CC(O)C1O,generated,-5.3,256.34599999999995
AACB,1,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)CNCc1ccccc1,generated,-5.3,401.595
AAKY,1,CCOC(=O)c1ccc(NC(=O)COC(C)C)cc1,generated,-5.3,265.30899999999997
ABOU,0,CCC(C)(C)NC(=O)CCc1c(C)nc2cc(C)cnn12,generated,-5.3,288.3949999999999
AARJ,0,COC(=O)c1cc(S(=O)(=O)N2CCOCC2)c(C)s1,training,-5.3,305.37699999999995
ABKW,0,CCOC1CC(NC(=O)NCCN2CCOCC2)C1(C)C,generated,-5.3,299.415
ABKP,0,CN(CC(=O)Nc1ccc(O)cc1)C(=O)Cc1cccs1,generated,-5.3,304.371
AACK,0,CC(C)OC(=O)c1csc(NC(=O)C(C)(C)C)n1,generated,-5.3,270.354
AAOV,1,CCOC(=O)c1ccc(NC(=O)CC(C)C)cc1,generated,-5.3,249.30999999999997
ABBW,0,CCC(C)N(CC)C(=O)NCC(=O)Nc1ccc(F)cc1,generated,-5.3,295.358
AAMJ,1,CC(C)(C)c1ccc(CNC(=O)CCC(=O)c2ccccc2)cc1,generated,-5.3,323.436
AAOD,1,CCOc1cc(C(=O)NCC(C)C)ccc1S(=O)(=O)NC,generated,-5.3,314.40700000000004
AACG,0,CCCCCCCCCCCCCCCCCCCC(=O)NC(C(=O)O)C(C)OP(=O)(O)O,generated,-5.3,493.62200000000007
AARZ,0,CCCc1nc(CC(C)C)nc(OCC(=O)NC2CCCCC2)c1C,generated,-5.3,347.5030000000002
AAAW,2,CC(C)(C)OC(=O)NCCc1ccc(O)c(O)c1,generated,-5.3,253.29799999999997
AACY,2,CC(C)(C)OC(=O)NCC(CO)c1ccccc1,generated,-5.3,251.326
AAQS,0,CS(=O)(=O)c1ccc(NC(=O)NCCN2CCCC2)cc1,generated,-5.3,311.4070000000001
ABKD,0,CC(C)(C)CC(=O)NCCN1CCOC(C(F)(F)F)C1,generated,-5.3,296.33299999999997
AAMY,0,C[N+]1(CCCCSc2nc3ccccc3[nH]2)CCCCC1,generated,-5.3,304.4830000000002
AAGQ,2,O=C(C=Cc1ccc(O)cc1O)NCCC(CO)c1ccc(O)c(O)c1,generated,-5.3,359.37800000000004
AAQQ,0,CC(C)(CNC(=O)C1CC=CCC1)NCc1ccccc1,generated,-5.3,286.419
AAIB,2,CCCc1cc(C)cc(C(=O)NCCc2ccccc2)c1,generated,-5.3,281.39899999999994
AAHO,2,O=C(C=Cc1ccc(O)c(O)c1)NCCCCCCCCCCCN1CCCCC1,generated,-5.3,416.6060000000004
ABJM,0,CCCCc1nc2ccc(S(=O)(=O)NCCN(C)C)cc2[nH]1,generated,-5.3,324.45000000000005
AAKZ,2,CCC(=O)NCCNC(=O)NC1COC2OCCC12,generated,-5.3,271.317
AAAB,0,C=CCNC(=O)CNc1cccc(C(=O)N(C)CCc2ccccc2)c1,generated,-5.3,351.45000000000005
ABQQ,0,Nc1ccc(CC(OC(=O)Nc2ccccc2)C(=O)C(=O)NCc2ccccc2)cc1,generated,-5.2,417.4650000000002
ABCF,0,CCN(C(=O)CCCc1ccc(SC)cc1)C(C)C,generated,-5.2,279.44900000000007
ABMX,0,Cc1cc(C)c2cc(OCCCOc3ccc(C(C)C)cc3)oc2c1,generated,-5.2,338.447
ABIM,0,CCOC(=O)c1ccc(CNC(=O)CN(CC)CC)cc1N,generated,-5.2,307.394
AALB,0,CCc1cc(CNC(=O)N(C)CCc2ccc(F)cc2)on1,generated,-5.2,305.35299999999995
AAIF,2,CC(C)(C)NC(=O)NC1COC2CCCC12,generated,-5.2,226.31999999999994
ABCE,0,CN(Cc1cnn(C)c1)C(=O)C1CC1CN1CCOCC1,generated,-5.2,292.38300000000004
AABN,0,O=C(CNS(=O)(=O)Cc1cccs1)NCC(F)(F)F,generated,-5.2,316.32599999999996
AAKY,0,COc1cc(C=CC(=O)OCC(=O)NC(C)(C)C)cc(OC)c1OC,generated,-5.2,351.3990000000001
ABHN,0,Cc1cc(NC(=O)CCc2ccccc2)c(C)n1-c1ccccc1,generated,-5.2,318.42
AARA,0,CCN(CC)CCCCN(CCCNCCCNC(=N)NCCCCCN(CC)CCCC1(C)C=CS(=O)(=O)C1)Cc1ccc(-c2ccccc2)cc1,generated,-5.1,752.1710000000003
AAHS,0,C=C(C)C(O)CCC(C)=CCCC(C)=CCC(C)C=CC=C(C)CCC(C)=CC(C)C(C)C,generated,-5.1,454.78300000000024
ABOG,0,O=C(NCCCC1CCCCC1)NC1CCC(CCN2CCCC2)CC1,generated,-5.1,363.59000000000026
ABQY,0,CC(CCc1ccccc1)NC(=O)C(C)(C)CNC(=O)C(C)C,generated,-5.1,318.46100000000007
