id,gen,smile,source,score
AARH,0,CC(C)C(NC(=O)CCc1cc(C(C)(C)C)on1)C(N)=O,generated,-6.2
AAVZ,0,COc1cc(OC)cc(N2CCN(c3ccc(F)cc3)CC2)c1,generated,-6.2
AANB,0,COc1ccccc1OCCN(C)C(=O)NC(C)C(N)=O,generated,-6.2
ABNZ,0,CC(C)C(=O)NCc1ccc2[nH]c(=O)c(Cn3cc(C(=O)O)s3)cc2c1,generated,-6.2
AAHF,0,COC(=O)c1ccc(Nc2nccc(OC)n2)cc1C,generated,-6.2
ABIG,0,Cc1ccc2cc(C(=O)OCC3CC3)cc(=O)n2c1,generated,-6.2
AADI,0,CN(C)CCCNc1nc(Nc2ccc(S(N)(=O)=O)cc2)nc(C(F)(F)F)n1,generated,-6.2
ABQL,0,CC(C)C(=O)NC(=O)C(=O)NCCc1ccc2ccccc2c1,generated,-6.2
AAQF,0,CCOC(=O)C1=C(CSc2ccc(OC)cc2)CC(C)(C)CC1=O,generated,-6.2
AAFC,1,CC(C)(C)NC(=O)COc1ccc(NC(=O)CCC(=O)c2ccc(CNCc3ccccc3)cc2)cc1,generated,-6.2
AAPZ,0,COc1ccc(C(=O)NC(=S)Nc2ccc([N+](=O)[O-])cc2)cc1,generated,-6.2
AAGP,1,CNC(=O)C1CN(Cc2ccccc2OC)CCN1Cc1ccccc1,generated,-6.2
AAGA,1,O=C(C=Cc1ccc(-c2ccc([N+](=O)[O-])cc2)cc1)N(Cc1ccccc1)C1CC1,generated,-6.2
AAHA,1,NC(=O)C1CN(Cc2ccc(-c3ccccc3)cc2)CCN1CC(O)CNCCCCc1ccccc1,generated,-6.2
AAPG,0,Cc1cc(CCC(=O)Nc2cccc3ccccc23)c(C)s1,generated,-6.2
ABGW,0,Cc1noc(C)c1S(=O)(=O)N1CCC2(CC1)OCCO2,training,-6.2
AAHG,0,O=C(CCc1ccccc1)NNC(=O)CN1CCOCC1C1CCC1,generated,-6.2
ABME,0,COc1cc(C)c(C(CO)N2CCOCC2)cc1NS(C)(=O)=O,generated,-6.2
AAQV,0,Cn1ccc(N2CCOC(Cc3ccccc3C(F)(F)F)C2)n1,generated,-6.2
AAJQ,0,CCCN(CCC)C(=O)C1CCCN(c2nc3ccccc3[nH]2)C1,generated,-6.2
AADY,0,Cc1nc2ccccc2n1CC(=O)N1CCC(C)CC1C,generated,-6.2
AANN,1,CNS(=O)(=O)c1cccc(NC(=O)COc2ccc(C)cc2)c1,generated,-6.2
AANW,1,O=C(Cc1ccccc1)Nc1ccc2c(c1)OCCO2,generated,-6.2
AAPA,1,CCOc1ccc(NC(=O)COc2ccc(C)c(N)c2)cc1,generated,-6.2
AALR,1,CNC(=O)c1ccc(NC(=O)c2ccc(F)c(OC)c2)cc1,generated,-6.2
AAAR,1,CNC(=O)Nc1cccc(C(=O)NC(C)C(C)C)c1,generated,-6.2
AAFG,0,Cc1noc(C)c1CCCNC(=O)C(C)Sc1cccnc1,generated,-6.2
AACU,1,CCOc1cccc(NC(=O)COc2ccc(C)cc2OC)c1,training,-6.2
AABR,1,Fc1cccc(CNC(=NC2CCC(F)C2)N2CCCC2)c1,generated,-6.2
AABU,1,CN(C)C(=O)c1cccc(C(=O)Nc2ccccc2)c1,generated,-6.2
AAYC,0,COc1ccc(CC(=O)NCc2ccc(S(N)(=O)=O)o2)cc1,generated,-6.2
AAKI,0,CC(=O)Nc1cccc(NC(=O)CN(C)S(C)(=O)=O)c1,training,-6.2
ABQX,0,CN(C)C(=O)c1ccc(Cl)c(CC(=O)Nc2ccnn2C)c1,generated,-6.2
ABDW,0,CC(C)(C#N)Nc1nc(-c2ccccc2)c(-c2ccc(O)c(O)c2)o1,generated,-6.2
ABAV,0,CC1CCC(O)CC1(O)CCN(C)C(=O)C1CCC(=O)N1,generated,-6.2
AAGF,0,Cc1ccc(COC(=O)c2ccc(NS(C)(=O)=O)cc2)o1,generated,-6.2
AAAW,1,CC1CCCC(NS(=O)(=O)c2ccccc2Cl)CC1,generated,-6.2
AAMW,1,COc1ccc(Oc2ccc(NC(C)=O)cc2)cc1OC,generated,-6.2
AALF,0,COc1ccc(-c2cc(CO)c(=O)[nH]n2)cc1OC,training,-6.2
ABBK,0,CC(C)OC(=O)c1cccc2nc(-c3ccco3)[nH]c12,generated,-6.2
AAKE,0,Cc1cc(C(=O)NCCc2c(F)cccc2F)[nH]n1,generated,-6.2
AAYO,0,COc1cccc(C(=O)N2CCCCC2CNS(C)(=O)=O)c1F,generated,-6.2
ABFC,0,CCN(CC)C(=O)Cc1cc(-c2ccc(C)cc2)nc(N)n1,generated,-6.2
AAEL,0,Cc1ccc(CC(=O)NCc2c[nH]nc2-c2ccccc2)s1,generated,-6.2
AAJI,0,COc1ccc(CN2CCn3c(nnc3C(C)(C)C)C2)cc1OC,generated,-6.2
AAIW,1,CNC(=O)c1ccccc1C(=O)NC(C)(C)C(C)C,generated,-6.2
ABSG,0,COC(=O)c1cc(-c2ccc(OC)cc2)c(C)n1-c1ccccc1,generated,-6.2
AAFT,0,Cc1cc(C(=O)OC(C)C(=O)NC2CCCCC2)on1,generated,-6.2
AAAY,0,O=C(CNC(=O)c1ccc(F)cc1)Nc1cccc(C(F)(F)F)c1,training,-6.2
ABEI,0,COc1cccc(CSc2nc3cc(F)ccc3n2C)c1OC,generated,-6.2
ABAK,0,CNC(=O)N1CCc2[nH]nc(CC(=O)N3CCOCC3)c2C1,generated,-6.2
AAYW,0,COc1cc(OC)cc(-c2cnc(N)c(-c3ccccc3)n2)c1,generated,-6.2
AALA,0,O=C(Cc1ccc([N+](=O)[O-])o1)NN=Cc1ccc(O)c(O)c1,generated,-6.2
ABNW,0,O=C(NCCCCCCCCCCC(C(=O)O)C(=O)NCC(O)c1ccc(F)cc1)c1ccccc1,generated,-6.1
AAGG,1,Cn1cc(NC(=O)C2CCN(Cc3ccccn3)CC2)cn1,generated,-6.1
ABDV,0,O=C(NCc1ccco1)c1cccc(OCc2ccccn2)n1,generated,-6.1
ABEB,0,Cc1noc(C)c1CN1CCC(C(=O)N2CCN(C(C)C)CC2)CC1,generated,-6.1
AARR,0,O=C(C=Cc1ccc(OCc2ccccc2)c([N+](=O)[O-])c1)OCCCCCCCCO,generated,-6.1
ABMR,0,COCCOc1ccc(-c2ccc3onc(C)c3c2)cc1,generated,-6.1
AARU,0,COc1ccc(NS(=O)(=O)Cc2ccc(C#N)cc2)cc1,generated,-6.1
AASN,0,C[S+]([O-])c1ccc(NC(=O)C(C#N)c2cccs2)cc1,generated,-6.1
AAGB,0,N#Cc1ccc(OCCN2CCN(c3nccs3)CC2)nn1,generated,-6.1
AAOH,0,CCN(CC)c1ccc(Nc2nc(C)nc3c2cnn3C)cc1,generated,-6.1
ABEM,0,COC(=O)N(C)c1ccc(CCNC(=O)Cc2ccccc2)cc1,generated,-6.1
AAOK,0,CC=C(C)C(=O)NC1CCN(C(=O)Oc2ccccc2)CC1,generated,-6.1
AACA,0,CC(C)c1ncc(CNC(=O)NCC2CCCCC2)c(=O)[nH]1,generated,-6.1
AAPD,0,Cc1cc(C(=O)OC2CCCC2)nc(N(C)Cc2ccco2)n1,generated,-6.1
AAZI,0,CC(=O)NCCC(=O)N(C)Cc1cccc(C)c1C(C)(C)C,generated,-6.1
AAZS,0,Cc1ccc(N2CCC(NC(=O)Nc3nccs3)C2)nc1,generated,-6.1
AAJA,0,COc1cc(C(=O)c2ccc(S(N)(=O)=O)cc2)cc(Br)c1OC,generated,-6.1
ABCL,0,Cc1ccn2c(=NC(=O)Cc3cn4ccsc4n3)sc(C)c2c1,generated,-6.1
AAOG,0,COc1ccc(-c2ccccc2CC(=O)NC(C)(C)CO)cc1,generated,-6.1
ABDU,0,O=C(COc1ccc2cc(OCCCN3CCOCC3)ccc2c1)NCC(c1ccccc1)C(F)(F)F,generated,-6.1
AATO,0,COc1ccccc1-c1nccn1Cc1coc(-c2ccoc2)n1,generated,-6.1
AAAU,0,Cc1ccc(Oc2cc(C)[nH]c(=O)c2C#N)cc1,generated,-6.1
AAHP,0,Cc1ccc(S(=O)(=O)c2c(Cl)cnnc2Cl)cc1,generated,-6.1
ABHK,0,O=C(Cc1cccc([N+](=O)[O-])c1)NCC1CCCO1,generated,-6.1
AAHQ,1,CNS(=O)(=O)c1cccc(C(=O)NC(C)C(C)C)c1,training,-6.1
AABR,0,COc1ccc(-c2ccc(S(=O)(=O)CC(C)C)cc2)cc1OC,generated,-6.1
AAZB,0,CCOC(=O)c1nc(C(=O)OC)c(NC)nc1NCc1ccc(CN2CCCCC2CC)cc1,generated,-6.1
ABPY,0,CN(Cc1ccco1)C(=O)NCc1cccc(C#N)c1,generated,-6.1
AAGC,0,CC(C)C(=O)Nc1ccc2c(c1)NC(=O)CS2,generated,-6.1
AAUD,0,CC(C)(C)C(=O)N1CCC(Nc2ncccc2C(=O)O)CC1,generated,-6.1
AAMW,0,Cc1c(C(=O)NCCc2ccc(C(F)(F)F)cc2)cnn1C,generated,-6.1
AAUG,0,CC1(C)CCCC(C(C)(O)C(O)CC(O)CC(=O)O)C1,generated,-6.1
ABDS,0,COc1ccc2c(c1)OC(CNC(=O)NCc1ccco1)CC2,generated,-6.1
AAJA,1,CC(C)(C)NC(=O)C1CN(Cc2ccccn2)CCN1Cc1ccccc1,generated,-6.1
AACG,1,CN(C)c1cccc(C(C)(C)CNC(=O)Cc2ccc(F)cc2)c1,generated,-6.1
AAAP,1,CCOC(=O)c1ccc(NC(=O)COc2ccc(C)cc2)cc1,generated,-6.1
AALZ,1,CNS(=O)(=O)c1ccc(C(C)NC(=O)OC(C)(C)C)cc1,generated,-6.1
AAAJ,1,Cc1cccc(OS(=O)(=O)c2ccccc2)n1,generated,-6.1
AAAI,1,CC1CCC(NC(=O)c2ccc(OCC(=O)Nc3ccccc3)cc2)CC1,generated,-6.1
AAOF,1,N#Cc1ccccc1N1CCN(c2ccccc2)CC1,generated,-6.1
AAYV,0,CCn1nc(C)cc1C(=O)N(C)c1ccc(Cl)c(Cl)c1,generated,-6.1
AAHM,1,CC(C)(C)NC(=O)C1CC2CCCCC2N1C(=O)OC(CO)CO,generated,-6.1
AATU,0,COc1ccc(CNC(=O)C(C)Sc2nnnn2C2CC2)cc1,generated,-6.1
AAHH,1,CC(C)NC(=O)c1ccc(NC(=O)COC2CCCC2)cc1,generated,-6.1
AAWW,0,CC1CCN(C(=O)c2ccccc2SC(F)(F)F)CC1,generated,-6.1
AADR,0,CC(C)(C)C(=O)N1CCC(S(=O)(=O)N2CCCCC2)CC1,generated,-6.1
ABEW,0,CC(C)(C)CC(=O)Nc1cc(-n2ccnc2)nc(N)n1,generated,-6.1
AAQL,0,CC(=O)N1CCC(C(=O)Nc2nc(-c3ccco3)ns2)CC1,generated,-6.1
ABDO,0,Cc1cc(=O)[nH]c(CCC(=O)N(C)Cc2ccc(F)cc2)n1,generated,-6.1
AAQK,0,Cc1ccc(C(O)c2ccc(S(C)(=O)=O)cc2)cc1,generated,-6.1
AAQJ,0,Nc1ncc(-c2cncc(N3CCC(C(=O)NCCCO)CC3)n2)cn1,generated,-6.1
AAVD,0,CC(OC(C)(C)C)C(=O)NCC1CN(Cc2cccc(C(F)(F)F)c2)CCO1,generated,-6.1
ABFS,0,CCNC(=O)Nc1cc(NC(C)=O)ccc1Nc1ncccc1C(=O)NCCCN(C)C,generated,-6.1
AARX,0,Cc1cc(-c2cc(C(=O)NC(C)C)n(C)c2)ccn1,generated,-6.1
ABFP,0,CC(C)N(C)C(=O)NCc1cccc(Nc2ncccn2)c1,generated,-6.1
AAVF,0,COc1cccc(CNC(=O)c2cc(-c3ccco3)[nH]n2)c1,generated,-6.1
AAEK,0,CC(=O)Nc1cccc(-c2cnn(C(C)(C)C)c2)c1,generated,-6.1
AAOT,0,CCNc1nc(CNC(=O)c2ccc(C#N)cc2)cs1,generated,-6.1
ABQA,0,CC(=O)NC(C)C(=O)NCC1(c2cccc(F)c2)CCCC1,generated,-6.1
AADS,0,CC1CCCN(S(=O)(=O)Cc2cccc(OC(F)F)c2)C1,generated,-6.1
ABFL,0,COC(=O)c1cc(Cn2nc(OC)n(C)c2=O)c(C)o1,generated,-6.1
AAJG,0,O=C(C=Cc1ccc(Cl)cc1Cl)Nc1ccc(C(=O)O)cc1,generated,-6.1
AAQI,0,COc1cc(Nc2nc3ccccc3nc2C#N)cc(OC)c1OC,generated,-6.1
AAEQ,0,CC(C)c1nc(CNC(=O)Nc2ccc(F)cc2)cn1C,generated,-6
AAUE,0,CC(C)(C)CNC(=O)C1=C(Cn2ccnc2)CCN(C(=O)OC(C)(C)C)C1,generated,-6
AAID,0,CC(C)C(=O)N1CCC(C(=O)c2ccccc2O)CC1,generated,-6
ABML,0,CC(=O)NC(C(N)=O)C(C)(C)CCc1ccccc1,generated,-6
AAFX,0,COc1ccc(C=C2N=C(Nc3cccc(C)c3)S2)cc1,generated,-6
AADA,0,COc1ccc(C(=O)COC(=O)c2cccc3ccccc23)cc1,generated,-6
AAKU,0,CC(C)c1cc(CNC(=O)COc2ccccc2F)[nH]n1,generated,-6
AALD,0,CC(NC(=O)C(C)(C)C)C(=O)N(C)Cc1cc[nH]n1,generated,-6
AAKJ,0,CCCCSc1nc(N)cc(N2CCN(C(=O)CC3CCCC3)CC2)n1,generated,-6
AAZJ,0,CCc1ccc(C(=O)N(C)Cc2cc(-n3ccnc3)no2)o1,generated,-6
ABPN,0,Cc1ccc(CCN(C)C(=O)Nc2ccc(Oc3ccccc3)cc2)o1,generated,-6
AAKF,0,CSc1ncc(-c2cc(C(F)(F)F)ccc2Cl)[nH]1,generated,-6
ABNB,0,CCCn1c(N2CCN(CC(=O)O)CC2)nc(C2CCC2)c1C1CC1,generated,-6
AAIF,0,Cc1cc(C)n(CC(=O)N2CCC(Oc3cnccn3)CC2)n1,generated,-6
AACZ,0,NC(=O)c1ncc(NC(=O)CCc2ccc[nH]2)s1,generated,-6
AALG,1,CC(C)C(NC(=O)c1cccc(O)c1)C(=O)NC1CC1,generated,-6
AALT,1,CCOC(=O)c1ccc(NC(=O)COc2cccc(OC)c2)cc1,generated,-6
AAOU,1,CC(C)C(NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)NCCCCCCCCCCCNC(=O)c1ccc(NC(=O)CC2CCCCC2)cc1,generated,-6
AADB,0,Cc1cccc(OCC(=O)NCC(=O)NC2CCCCC2C)c1C,generated,-6
ABKV,0,CC(C)C(=O)N(c1ccccc1)c1ccc(CN)cc1,generated,-6
AAIY,1,CC(C)(C)NC(=O)C1CN(Cc2ccccc2Cl)CCN1CC(O)COc1ccccc1,generated,-6
ABLN,0,CC(=O)N1CCC2(CCN(C(=O)Nc3ccc(F)cc3)C2)C1,generated,-6
AAFB,1,CC(C)(C)NC(=O)C(c1ccccc1)n1ccccc1=O,generated,-6
AAIG,0,CN(CC(=O)Nc1nccs1)c1ccc(C(C)(C)C)cc1,generated,-6
ABBA,0,CC1CCN(C(=O)COc2ccc(F)cc2F)C(C)CO1,generated,-6
AACJ,0,N#Cc1cc([N+](=O)[O-])ccc1[S+]([O-])c1ccc(F)cc1,generated,-6
AANW,0,Cc1ccc(CSc2nnc(C(C)(C)C)n2C2CC2)o1,generated,-6
AAIC,1,O=C(Cc1ccccc1)NCc1ccccc1OCc1ccccc1,generated,-6
AAQU,0,CC1CN(C(C)C)CC1C(=O)N(C)C1=CCCCC1,generated,-6
AAMR,0,CCOC(=O)C(C#N)=C(NC#N)NC(=O)Nc1ccc(C)cc1,generated,-6
ABPE,0,CC(=O)NCCC(=O)N(CCc1ccccc1)CC(F)(F)F,generated,-6
ABGQ,0,CC(=O)N1CCC2(CC1)CN(CCC(=O)Nc1ccncc1)CCO2,generated,-6
ABCG,0,O=C(NCCc1c[nH]nc1C(F)(F)F)c1ccco1,generated,-6
AALX,0,CCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC(=O)NC(CCC(N)=O)C(=O)O)C(=O)NC(CCCCN)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(N)=O,generated,-6
AAGZ,0,O=c1ccn(-c2ccc(Cl)cc2)c(=O)n1-c1ccc(F)cc1,generated,-6
AABV,0,O=C(CCCc1cc(F)cc(F)c1)NCC1CCCO1,generated,-6
AAPL,0,COCCOC(=O)N1CCC(S(=O)(=O)c2ccc(C)cc2)CC1,generated,-6
AAFB,0,CC(C)(C)OC(=O)NCCCNC(=O)C1CCCN1S(C)(=O)=O,generated,-6
AALP,0,O=C(OC1CN(C(=O)OCc2ccccc2)C1)c1ccccc1,generated,-6
ABCY,0,Cc1c(C(=O)N2CCOC(C)(C)C2)cnn1-c1ccncc1,training,-6
AAIS,0,CC1(C)Cc2ccccc2C(NC(=O)CCc2ccccc2)C1,generated,-6
ABDE,0,CC(C)c1ccccc1OCCCNC(=O)CN(C)S(C)(=O)=O,generated,-6
AAGW,0,O=C(CCN1CCOCC1)NCc1coc(-c2ccccc2)n1,generated,-6
ABDB,0,Cc1ccc(F)c(OCC(=O)Nc2ccc(C(F)(F)F)cn2)c1,generated,-6
AADV,0,O=C(Nc1cccc(-c2ncc[nH]2)c1)Nc1ccccc1O,generated,-6
AAZC,0,COC(=O)c1scc(-c2ccc(OCCN3CCCCC3)cc2)c1O,generated,-6
ABGA,0,O=C(NCCC1CCCCC1)C1COc2ccc(F)cc2C1,generated,-6
AAOL,0,CCc1noc(C)c1C(=O)NCc1cccc(OCC(C)C)c1,generated,-6
AABL,1,CCOC(=O)c1ccc(NC(=O)Cc2ccccc2OC)cc1,training,-5.9
ABJA,0,COCCOC(=O)c1c(C)nc(C)nc1Nc1ccc(C)cc1,generated,-5.9
AAHJ,1,CCOc1cc(CNC(=O)CC2CCCCC2)ccc1OC,generated,-5.9
ABBU,0,CC(=O)NC(C)Cc1ccc(Cl)c(C(F)(F)F)c1,generated,-5.9
AATC,0,C=CCN1C(=O)C(Oc2ccccc2)C=CC1(C)C,generated,-5.9
AAXC,0,COc1cccc(C(=O)Nc2ccc(OC(F)F)cc2)c1OC,generated,-5.9
AAWZ,0,CC1(C)C(=O)N(c2ccc(Cl)cc2)C(=O)N1CCC(N)=O,generated,-5.9
AAJV,0,Cc1cc(C(=O)NCC(O)COc2ccccc2)c(C)o1,generated,-5.9
ABBY,0,CC(C)N1CC(C(=O)NC2CC2)CC1c1ccccc1F,generated,-5.9
AAWP,0,COc1cc(C=CC(=O)NO)ccc1C(C)=O,generated,-5.9
ABAS,0,CC(=O)Nc1cc(NC(=O)CCc2ccccn2)ccc1C,generated,-5.9
AAPP,0,CCOc1ccc(NC(=O)c2cc(C(N)=O)cs2)cc1,training,-5.9
ABAL,0,CCc1cc(=O)n(CC(=O)Nc2ccccn2)c(C)n1,generated,-5.9
AAGO,0,Cc1cc(CNC(=O)c2cnc(N3CCCC3)nc2)co1,generated,-5.9
AAPW,0,Cc1cccc(OCCCNC(=O)NCC(C)(C)c2ccncc2)c1,generated,-5.9
AAVM,0,Cc1ccc(S(=O)(=O)NCc2ccc(C)n2C)cc1,generated,-5.9
AALW,1,CC(C)NC(=O)C1CN(Cc2cccc(F)c2)CCO1,generated,-5.9
AAZE,0,CN(CCCCNc1ncc(Cl)c(=O)[nH]1)C(=O)c1ccc(Cl)cc1,generated,-5.9
AAZO,0,COc1ccc(-c2nc(CN3CCCCC3)c[nH]2)cc1,generated,-5.9
AARL,0,CCOC(=O)c1[nH]nc(C(=O)OC)c1-c1ccc(F)cc1,generated,-5.9
ABCJ,0,CCOc1ccccc1CNC(=O)c1cnc(-n2ccnc2)s1,generated,-5.9
AAXV,0,CCCCCCCCCCOc1ccc(F)c(-c2ccccc2C(=O)O)c1,generated,-5.9
AAHR,0,CS(=O)(=O)NCCC(=O)N1CCCC(OCc2ccccn2)C1,training,-5.9
AAML,1,O=C(NCc1cccc(C(=O)O)c1)Nc1ccccc1,generated,-5.9
AANP,1,CCOC(=O)c1c(O)cccc1Oc1ccc(CN(C)C)cc1,generated,-5.9
AAWI,0,COc1ccccc1NC(=O)NS(=O)(=O)c1ccc(Br)s1,generated,-5.9
AAVW,0,O=C(Cc1ccc[nH]1)N1CCN(c2nc(CC3CC3)cs2)CC1,generated,-5.9
AATP,0,CC(=O)N1CCN(Cc2cc(C3CC3)nc3sccc23)CC1,generated,-5.9
ABIV,0,Cc1ccc(C(=O)C=Cc2cccs2)c(C)c1OCc1ccccc1,generated,-5.9
ABGM,0,CC(C)N(Cc1ccccc1)C(=O)CNC(=O)c1cccs1,training,-5.9
AADN,0,O=C(NCc1ccco1)c1ccn(-c2ccccc2)n1,generated,-5.9
AABI,0,CNc1nc(N2CCCC2)nc(N2CCCC(N)C2)n1,generated,-5.9
ABNE,0,CCN(CC)C(=O)CN(C)C(=O)Nc1c[nH]cc1C(=O)Nc1ccccc1,generated,-5.9
ABDG,0,CCc1nc(N)nc(N(C)Cc2ccc(Oc3cccc(Cl)c3)cc2)c1C#N,generated,-5.9
ABLL,0,CCOC(=O)N1CCN(C(=O)C2CCC(C(=O)NCC3CC3)CC2)CC1,generated,-5.9
ABIK,0,COc1ccc(CCNC(=O)NC2CC3CC=CC32)cc1CO,generated,-5.9
AAJM,0,COc1ccc(C2(CNC(=O)c3ccc(C)s3)CCOCC2)cc1,generated,-5.9
ABQK,0,N#Cc1c(SC2CCCC2)[n+]([O-])c2ccccc2[n+]1[O-],generated,-5.9
ABCP,0,Cc1ccc(CNC(=O)Nc2ccc(-c3ncc(C)o3)cc2)o1,generated,-5.9
ABEJ,0,CCN(CC(=O)N(C)Cc1ccccn1)C(=O)Cc1ccsc1,generated,-5.9
AADX,0,COc1ccc(NC(=O)CCc2n[nH]c(C)c2C(F)(F)F)cc1,generated,-5.9
ABRE,0,CCCOc1ccc(Cc2cc(C3CC3)[nH]n2)c(OC)c1,generated,-5.9
ABFO,0,CCOC(=O)c1ccc(-c2[nH]c(C)cc2C(C)C)nc1,generated,-5.9
AABC,0,Cc1cccc(C)c1N1CCC(C(=O)NCCNC(=O)c2ccco2)CC1,generated,-5.9
ABRV,0,CC(=O)Nc1cccc(NC(=O)CCn2ccc(=O)[nH]c2=O)c1,generated,-5.9
ABDZ,0,O=C(Nc1ccccc1N1CCCCC1)c1ccccc1Br,generated,-5.9
ABMZ,0,CCCCN(CCCC)C(=O)c1ccc(NC(=O)N2Cc3ccnnc3C2)cc1,generated,-5.9
ABIO,0,O=C(CCc1ccsc1)N1CC(c2cccc(Cl)c2)C1,generated,-5.9
ABFK,0,COc1c(C(=O)NCc2cccc(Cl)c2)cnn1C,generated,-5.9
ABHD,0,O=C(NC1CC1)c1ccc(-n2nc(C3CC3)cc2C2CC2)o1,generated,-5.9
AANG,1,CC(C)(C)NC(=O)C(c1ccccc1)c1ccccc1,generated,-5.8
AADT,1,CC(C)N(Cc1ccccc1)Cc1ccc(C(=N)NCC(O)CNCCCc2ccccc2)cc1,generated,-5.8
AABJ,1,CNS(=O)(=O)c1ccc(C(=O)N(C)C(C)C)cc1,generated,-5.8
AABN,1,COc1cccc(NC(=O)c2cccc(NC(C)=O)c2)c1,training,-5.8
AANC,1,Cc1cccc(CNC(=O)C(C)n2nccn2)c1,generated,-5.8
ABRZ,0,CCN(Cc1cccc(Cl)c1)C(=O)Cc1ccco1,generated,-5.8
AAON,0,CS(=O)(=O)N1CCC(NC(=O)COC(=O)c2ccc(F)cc2)CC1,generated,-5.8
AAPX,0,O=C(CNc1ncnc2ccsc12)NCC(=O)NC1(C(=O)O)CC1,generated,-5.8
AASG,0,Cn1ccc(CNC(=O)NCC(=O)Nc2cccc(Cl)c2)n1,generated,-5.8
AASH,0,CN(C)S(=O)(=O)NCCOc1ccc(F)cc1C(F)(F)F,generated,-5.8
AAMD,0,CCC(CC)NC(=O)CNS(=O)(=O)c1cc(Cl)ccc1C,generated,-5.8
AASU,0,Cc1ccc(C(C)NS(=O)(=O)c2c(C)n[nH]c2C)cc1,generated,-5.8
ABJU,0,O=C(c1ccc(-n2ccnn2)c([N+](=O)[O-])c1)N1CCCC1,generated,-5.8
ABOC,0,COc1cc(C(=O)Nc2nnc(C(N)=O)s2)cc(OC)c1OC,generated,-5.8
AANO,0,Cc1cc(C)n(Cc2ccc(C(=O)NCC(C)(C)C)o2)n1,generated,-5.8
AAFZ,0,CCC(C)Sc1nc(-c2ccccc2)nc(N(C)C)n1,generated,-5.8
AAUP,0,CCN(C1CCN(Cc2ccc(S(C)(=O)=O)cc2)CC1)S(=O)(=O)N(C)C,generated,-5.8
AAPA,0,Cc1ccc(CN(C)C(=O)COC(=O)c2ccco2)cc1,generated,-5.8
ABNK,0,CCN(CC)CCNC(=O)C(=O)C(Cc1ccc([N+](=O)[O-])cc1)NC(C)=O,generated,-5.8
AAFE,0,Cc1ncn(C(=O)CCc2ccc(C#N)cc2)c1C,generated,-5.8
AAJT,0,Cc1cc(-c2cccc(F)c2)n(CC2CCCO2)n1,generated,-5.8
AAUC,0,CC(C)C(=O)NC1OC(CO)C(O)C(O)C1OCCO,generated,-5.8
ABMQ,0,CC(C)C(=O)N(c1ccccc1)c1ccn(C)c(=O)n1,generated,-5.8
AAFF,0,CC(C)=CCCC(C)=CCC1(C)C=C(Cl)C(=O)C=C1[N+](=O)[O-],generated,-5.8
ABNR,0,CC(C)C(=O)Nc1ccc(NC(=O)Cc2ccc[nH]2)cc1,generated,-5.8
AAEE,0,CC(C)C(CO)NCc1ccccc1-c1nc2ccccc2[nH]1,generated,-5.8
AAMK,0,CN(C)c1ccc(NC(=O)c2cnn(C)c2)cc1Cl,generated,-5.8
AARP,0,CC(C)CC(=O)Nc1ccc(NC(=O)c2ccoc2)cc1,generated,-5.8
AAXN,0,CCCCOc1ccc(OCCCC(=O)N2CCCCCC2)cc1,generated,-5.8
AALH,0,Cc1cc(C)cc(OCC(=O)Nc2ccc3cn[nH]c3c2)c1,generated,-5.8
AAGG,0,CCCC1(C(=O)NN=C(C)Nc2ccc(C#N)cc2)CCCC1,generated,-5.8
AAYP,0,CCCCN(CCCC)C1=NS(=O)(=O)c2ccccc21,generated,-5.8
AABP,0,CCC(C)(C)NC(=O)C(C)Sc1nc(C)cc(C)n1,generated,-5.8
AALR,0,CCCCc1ccccc1NC(=O)COC(=O)c1cccs1,generated,-5.8
AALO,0,COC(=O)c1cnc(NC(=O)COc2ccc(Cl)cc2)s1,training,-5.8
ABIU,0,CC(=O)N1CCC(NC(=O)NCc2cccs2)C2CCCCC21,generated,-5.8
ABIQ,0,COC(=O)c1ccc(Cl)c(NCc2nc(C)c(C)n2C)c1C,generated,-5.8
ABLX,0,CC(C)(C)OC(=O)NCC(c1ccccc1)N(C(=O)c1csnn1)C1CC1,generated,-5.7
AAYG,0,COc1ccc(CNC(=O)COc2cccc3ccc(C)nc23)cc1,training,-5.7
AAWN,0,CCCNC(=O)CN(C)C(=O)c1cc(-c2ccco2)no1,generated,-5.7
ABMH,0,CCNc1nc2[nH]c(C(=O)NCC3CCCO3)cc2s1,generated,-5.7
ABPT,0,O=C(COc1ccccc1)Nc1ccc(Oc2ccccc2)c([N+](=O)[O-])c1,generated,-5.7
ABFA,0,CC(C)NC(=O)C1CCN(C(=O)CCc2cccnc2)CC1,generated,-5.7
ABPR,0,Cn1ccc(-c2ccc(NCCN3CCOCC3)nc2)n1,generated,-5.7
AAIJ,0,CC(C)NC(=O)Nc1cccc(N2CCCC2C(N)=O)c1,generated,-5.7
AAMT,1,CNS(=O)(=O)c1ccc(C(C)NC(=O)COC(C)(C)C)cc1,generated,-5.7
ABEU,0,O=C(O)c1cn(C2CC2)c2c(Cl)cc(Cl)cc2c1=O,generated,-5.7
ABDF,0,COC1CCC(C(=O)Nc2ccn(CC(N)=O)n2)CC1,generated,-5.7
